conid,candidate_date,sf1_datekey,staleness_days,staleness_flag,identity_tier,is_alias,coverage_status,reason_code,revenue,netinc,eps,fcf,roe,grossmargin,netmargin,debt,de,assets,equity,ticker,mle_rank,irc_rank,source_signal_label
390332324,2026-05-21,2026-05-21,0,,MATCHED_STRONG,False,OK,,5000000000.0,973000000.0,1.59,1544000000.0,0.399,0.785,0.195,8196000000.0,4.971,15589000000.0,2611000000.0,GEN,5,6,MLE_TOP10xIRC_TOP10_20d
268084,2026-05-22,2026-05-19,3,,MATCHED_STRONG,False,OK,,60746000000.0,11958000000.0,3.01,11788000000.0,0.251,0.643,0.197,31303000000.0,1.569,125546000000.0,48861000000.0,CSCO,3,6,MLE_TOP10xIRC_TOP10_20d
4726021,2026-05-22,2026-05-05,17,,MATCHED_STRONG,False,OK,,4044300000.0,361200000.0,2.41,703600000.0,0.063,0.411,0.089,1153100000.0,0.369,7896000000.0,5765700000.0,SWKS,4,2,MLE_TOP10xIRC_TOP10_20d
49921110,2026-05-22,2026-02-26,85,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,8,1,MLE_TOP10xIRC_TOP10_20d
70236214,2026-05-22,2026-05-08,14,,MATCHED_STRONG,False,OK,,7109500000.0,1954500000.0,2.6,2435500000.0,1.557,0.803,0.275,496800000.0,8.986,9883500000.0,989700000.0,FTNT,9,1,MLE_TOP10xIRC_TOP10_20d
209411798,2026-05-22,2026-03-10,73,,MATCHED_STRONG,False,OK,,35743000000.0,-118000000.0,-0.17,2516000000.0,-0.01,0.333,-0.007,21611000000.0,2.056,75768000000.0,24774000000.0,HPE,6,1,MLE_TOP10xIRC_TOP10_20d
370757467,2026-05-22,2026-03-05,78,,MATCHED_STRONG,False,OK,,4812005000.0,-162502000.0,-0.163,1241490000.0,-0.042,0.747,-0.034,820077000.0,1.494,11086684000.0,4428390000.0,CRWD,1,1,MLE_TOP10xIRC_TOP10_20d
268084,2026-05-26,2026-05-19,7,,MATCHED_STRONG,False,OK,,60746000000.0,11958000000.0,3.01,11788000000.0,0.251,0.643,0.197,31303000000.0,1.569,125546000000.0,48861000000.0,CSCO,7,9,MLE_TOP10xIRC_TOP10_20d
4726021,2026-05-26,2026-05-05,21,,MATCHED_STRONG,False,OK,,4044300000.0,361200000.0,2.41,703600000.0,0.063,0.411,0.089,1153100000.0,0.369,7896000000.0,5765700000.0,SWKS,8,2,MLE_TOP10xIRC_TOP10_20d
8677881,2026-05-26,2026-05-04,22,,MATCHED_STRONG,False,OK,,6063000000.0,573700000.0,1.4,1214300000.0,0.074,0.375,0.095,3006500000.0,0.642,12010800000.0,7301700000.0,ON,9,2,MLE_TOP10xIRC_TOP10_20d
49921110,2026-05-26,2026-02-26,89,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,10,1,MLE_TOP10xIRC_TOP10_20d
209411798,2026-05-26,2026-03-10,77,,MATCHED_STRONG,False,OK,,35743000000.0,-118000000.0,-0.17,2516000000.0,-0.01,0.333,-0.007,21611000000.0,2.056,75768000000.0,24774000000.0,HPE,4,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-05-26,2026-03-16,71,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,3,1,MLE_TOP10xIRC_TOP10_20d
370757467,2026-05-26,2026-03-05,82,,MATCHED_STRONG,False,OK,,4812005000.0,-162502000.0,-0.163,1241490000.0,-0.042,0.747,-0.034,820077000.0,1.494,11086684000.0,4428390000.0,CRWD,2,1,MLE_TOP10xIRC_TOP10_20d
9939,2026-05-27,2026-03-19,69,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,5,3,MLE_TOP10xIRC_TOP10_20d
8677881,2026-05-27,2026-05-04,23,,MATCHED_STRONG,False,OK,,6063000000.0,573700000.0,1.4,1214300000.0,0.074,0.375,0.095,3006500000.0,0.642,12010800000.0,7301700000.0,ON,10,3,MLE_TOP10xIRC_TOP10_20d
9599491,2026-05-27,2026-04-30,27,,MATCHED_STRONG,False,OK,,189861000000.0,-6105000000.0,-1.54,9546000000.0,-0.147,0.021,-0.032,157126000000.0,6.54,282434000000.0,37453000000.0,F,1,5,MLE_TOP10xIRC_TOP10_20d
49921110,2026-05-27,2026-02-26,90,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,4,1,MLE_TOP10xIRC_TOP10_20d
209411798,2026-05-27,2026-03-10,78,,MATCHED_STRONG,False,OK,,35743000000.0,-118000000.0,-0.17,2516000000.0,-0.01,0.333,-0.007,21611000000.0,2.056,75768000000.0,24774000000.0,HPE,3,1,MLE_TOP10xIRC_TOP10_20d
209411801,2026-05-27,2026-02-25,91,,MATCHED_STRONG,False,OK,,56229000000.0,2509000000.0,2.67,2878000000.0,-3.051,0.203,0.045,9699000000.0,-55.223,41535000000.0,-766000000.0,HPQ,6,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-05-27,2026-03-16,72,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,2,1,MLE_TOP10xIRC_TOP10_20d
8314,2026-05-28,2026-04-23,35,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,9,2,MLE_TOP10xIRC_TOP10_20d
9599491,2026-05-28,2026-04-30,28,,MATCHED_STRONG,False,OK,,189861000000.0,-6105000000.0,-1.54,9546000000.0,-0.147,0.021,-0.032,157126000000.0,6.54,282434000000.0,37453000000.0,F,10,4,MLE_TOP10xIRC_TOP10_20d
346218218,2026-05-28,2026-03-16,73,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,4,2,MLE_TOP10xIRC_TOP10_20d
481863646,2026-05-28,2026-05-06,22,,MATCHED_STRONG,False,OK,,6164192000.0,3962945000.0,11.72,4430775000.0,2.22,0.884,0.643,3514022000.0,2.261,7707705000.0,2363483000.0,APP,2,10,MLE_TOP10xIRC_TOP10_20d
731466419,2026-05-28,2026-05-11,17,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,6,2,MLE_TOP10xIRC_TOP10_20d
8314,2026-05-29,2026-04-23,36,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,6,1,MLE_TOP10xIRC_TOP10_20d
49921110,2026-05-29,2026-02-26,92,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,2,1,MLE_TOP10xIRC_TOP10_20d
109911821,2026-05-29,2026-04-23,36,,MATCHED_STRONG,False,OK,,13960000000.0,1757000000.0,1.696,4633000000.0,0.15,0.766,0.126,2431000000.0,1.079,24381000000.0,11728000000.0,NOW,5,6,MLE_TOP10xIRC_TOP10_20d
209411801,2026-05-29,2026-05-28,1,,MATCHED_STRONG,False,OK,,57417000000.0,2553000000.0,2.73,3779000000.0,-4.734,0.203,0.044,9666000000.0,-299.167,42936000000.0,-144000000.0,HPQ,8,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-05-29,2026-03-16,74,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,1,1,MLE_TOP10xIRC_TOP10_20d
731466419,2026-05-29,2026-05-11,18,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,3,1,MLE_TOP10xIRC_TOP10_20d
8314,2026-06-01,2026-04-23,39,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,4,1,MLE_TOP10xIRC_TOP10_20d
9560,2026-06-01,2026-04-29,33,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,10,7,MLE_TOP10xIRC_TOP10_20d
9939,2026-06-01,2026-03-19,74,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,6,3,MLE_TOP10xIRC_TOP10_20d
49921110,2026-06-01,2026-02-26,95,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,3,1,MLE_TOP10xIRC_TOP10_20d
109911821,2026-06-01,2026-04-23,39,,MATCHED_STRONG,False,OK,,13960000000.0,1757000000.0,1.696,4633000000.0,0.15,0.766,0.126,2431000000.0,1.079,24381000000.0,11728000000.0,NOW,5,4,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-01,2026-03-10,83,,MATCHED_STRONG,False,OK,,35743000000.0,-118000000.0,-0.17,2516000000.0,-0.01,0.333,-0.007,21611000000.0,2.056,75768000000.0,24774000000.0,HPE,7,1,MLE_TOP10xIRC_TOP10_20d
209411801,2026-06-01,2026-05-28,4,,MATCHED_STRONG,False,OK,,57417000000.0,2553000000.0,2.73,3779000000.0,-4.734,0.203,0.044,9666000000.0,-299.167,42936000000.0,-144000000.0,HPQ,8,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-06-01,2026-03-16,77,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,1,1,MLE_TOP10xIRC_TOP10_20d
731466419,2026-06-01,2026-05-11,21,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,2,1,MLE_TOP10xIRC_TOP10_20d
8314,2026-06-02,2026-04-23,40,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,5,1,MLE_TOP10xIRC_TOP10_20d
9939,2026-06-02,2026-03-19,75,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,4,3,MLE_TOP10xIRC_TOP10_20d
272800,2026-06-02,2026-03-11,83,,MATCHED_STRONG,False,OK,,64077000000.0,16210000000.0,5.69,-24736000000.0,0.573,0.671,0.253,153117000000.0,5.356,245240000000.0,38495000000.0,ORCL,10,8,MLE_TOP10xIRC_TOP10_20d
49921110,2026-06-02,2026-02-26,96,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,6,1,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-02,2026-06-02,0,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,2,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-06-02,2026-03-16,78,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,1,1,MLE_TOP10xIRC_TOP10_20d
731466419,2026-06-02,2026-05-11,22,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,3,1,MLE_TOP10xIRC_TOP10_20d
8314,2026-06-03,2026-04-23,41,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,8,1,MLE_TOP10xIRC_TOP10_20d
9560,2026-06-03,2026-04-29,35,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,9,6,MLE_TOP10xIRC_TOP10_20d
9939,2026-06-03,2026-03-19,76,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,4,2,MLE_TOP10xIRC_TOP10_20d
49921110,2026-06-03,2026-02-26,97,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,5,1,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-03,2026-06-02,1,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,2,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-06-03,2026-03-16,79,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,1,1,MLE_TOP10xIRC_TOP10_20d
731466419,2026-06-03,2026-05-11,23,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,3,1,MLE_TOP10xIRC_TOP10_20d
8314,2026-06-04,2026-04-23,42,,MATCHED_STRONG,False,OK,,68911000000.0,10754000000.0,11.53,12313000000.0,0.355,0.584,0.156,69802000000.0,3.735,156229000000.0,32974000000.0,IBM,6,1,MLE_TOP10xIRC_TOP10_20d
9560,2026-06-04,2026-04-29,36,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,9,5,MLE_TOP10xIRC_TOP10_20d
9939,2026-06-04,2026-03-19,77,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,5,2,MLE_TOP10xIRC_TOP10_20d
49921110,2026-06-04,2026-02-26,98,,MATCHED_STRONG,False,OK,,6709000000.0,1212000000.0,6.06,1609000000.0,1.166,0.705,0.181,2486000000.0,7.611,9971000000.0,1158000000.0,NTAP,3,1,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-04,2026-06-02,2,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,2,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-06-04,2026-03-16,80,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,1,1,MLE_TOP10xIRC_TOP10_20d
731466419,2026-06-04,2026-05-11,24,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,4,1,MLE_TOP10xIRC_TOP10_20d
9560,2026-06-05,2026-04-29,37,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,4,3,MLE_TOP10xIRC_TOP10_20d
1715006,2026-06-05,2026-06-01,4,,MATCHED_STRONG,False,OK,,7232000000.0,1414000000.0,5.0,1087000000.0,0.208,0.527,0.196,3355000000.0,0.834,13065000000.0,7122000000.0,A,10,8,MLE_TOP10xIRC_TOP10_20d
49921110,2026-06-05,2026-06-05,0,,MATCHED_STRONG,False,OK,,6925000000.0,1276000000.0,6.41,1869000000.0,1.142,0.707,0.184,2487000000.0,6.953,10744000000.0,1351000000.0,NTAP,3,1,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-05,2026-06-02,3,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,2,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-06-05,2026-03-16,81,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,1,1,MLE_TOP10xIRC_TOP10_20d
731466419,2026-06-05,2026-05-11,25,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,7,1,MLE_TOP10xIRC_TOP10_20d
9560,2026-06-08,2026-04-29,40,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,5,2,MLE_TOP10xIRC_TOP10_20d
49921110,2026-06-08,2026-06-05,3,,MATCHED_STRONG,False,OK,,6925000000.0,1276000000.0,6.41,1869000000.0,1.142,0.707,0.184,2487000000.0,6.953,10744000000.0,1351000000.0,NTAP,6,1,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-08,2026-06-02,6,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,2,1,MLE_TOP10xIRC_TOP10_20d
346218218,2026-06-08,2026-03-16,84,,MATCHED_STRONG,False,OK,,113538000000.0,5936000000.0,8.79,8552000000.0,-2.182,0.2,0.052,31503000000.0,-42.006,101286000000.0,-2470000000.0,DELL,1,1,MLE_TOP10xIRC_TOP10_20d
731466419,2026-06-08,2026-05-11,28,,MATCHED_STRONG,False,OK,,33700206000.0,1247390000.0,2.09,-6849681000.0,0.182,0.084,0.037,8773101000.0,2.096,23452029000.0,7575430000.0,SMCI,4,1,MLE_TOP10xIRC_TOP10_20d
8251,2026-06-09,2026-04-29,41,,MATCHED_STRONG,False,OK,,137200000000.0,1130000000.0,9.39,1295000000.0,0.062,0.14,0.008,14290000000.0,1.972,55280000000.0,18580000000.0,HUM,6,8,MLE_TOP10xIRC_TOP10_20d
9560,2026-06-09,2026-04-29,41,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,4,5,MLE_TOP10xIRC_TOP10_20d
1715006,2026-06-09,2026-06-01,8,,MATCHED_STRONG,False,OK,,7232000000.0,1414000000.0,5.0,1087000000.0,0.208,0.527,0.196,3355000000.0,0.834,13065000000.0,7122000000.0,A,10,3,MLE_TOP10xIRC_TOP10_20d
2730877,2026-06-09,2026-05-07,33,,MATCHED_STRONG,False,OK,,4027044000.0,-184650000.0,-3.7,391290000.0,-0.057,0.323,-0.046,3056246000.0,1.613,7730308000.0,2940594000.0,CRL,5,8,MLE_TOP10xIRC_TOP10_20d
49921110,2026-06-09,2026-06-05,4,,MATCHED_STRONG,False,OK,,6925000000.0,1276000000.0,6.41,1869000000.0,1.142,0.707,0.184,2487000000.0,6.953,10744000000.0,1351000000.0,NTAP,9,6,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-09,2026-06-02,7,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,1,6,MLE_TOP10xIRC_TOP10_20d
346218218,2026-06-09,2026-06-09,0,,MATCHED_STRONG,False,OK,,134002000000.0,8409000000.0,12.71,9442000000.0,-3.632,0.191,0.063,31161000000.0,-82.847,114913000000.0,-1404000000.0,DELL,2,6,MLE_TOP10xIRC_TOP10_20d
1715006,2026-06-10,2026-06-01,9,,MATCHED_STRONG,False,OK,,7232000000.0,1414000000.0,5.0,1087000000.0,0.208,0.527,0.196,3355000000.0,0.834,13065000000.0,7122000000.0,A,10,8,MLE_TOP10xIRC_TOP10_20d
272667,2026-06-11,2026-05-06,36,,MATCHED_STRONG,False,OK,,5456227000.0,1007301000.0,4.8,1071003000.0,0.234,0.851,0.185,39996000.0,0.286,5656948000.0,4399722000.0,ODFL,9,8,MLE_TOP10xIRC_TOP10_20d
49921110,2026-06-11,2026-06-05,6,,MATCHED_STRONG,False,OK,,6925000000.0,1276000000.0,6.41,1869000000.0,1.142,0.707,0.184,2487000000.0,6.953,10744000000.0,1351000000.0,NTAP,8,7,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-11,2026-06-02,9,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,4,7,MLE_TOP10xIRC_TOP10_20d
346218218,2026-06-11,2026-06-09,2,,MATCHED_STRONG,False,OK,,134002000000.0,8409000000.0,12.71,9442000000.0,-3.632,0.191,0.063,31161000000.0,-82.847,114913000000.0,-1404000000.0,DELL,2,7,MLE_TOP10xIRC_TOP10_20d
8251,2026-06-12,2026-04-29,44,,MATCHED_STRONG,False,OK,,137200000000.0,1130000000.0,9.39,1295000000.0,0.062,0.14,0.008,14290000000.0,1.972,55280000000.0,18580000000.0,HUM,2,10,MLE_TOP10xIRC_TOP10_20d
9560,2026-06-12,2026-04-29,44,,MATCHED_STRONG,False,OK,,17715319000.0,182444000.0,0.71,1567220000.0,0.069,0.442,0.01,31431923000.0,15.645,41402158000.0,2433422000.0,MGM,8,5,MLE_TOP10xIRC_TOP10_20d
209411798,2026-06-12,2026-06-02,10,,MATCHED_STRONG,False,OK,,38794000000.0,1556000000.0,1.1,4401000000.0,0.058,0.352,0.037,21246000000.0,2.141,79512000000.0,25292000000.0,HPE,10,4,MLE_TOP10xIRC_TOP10_20d
12729,2026-06-15,2026-05-01,45,,MATCHED_STRONG,False,OK,,3786838000.0,854058000.0,5.42,553181000.0,0.297,0.587,0.226,82398000.0,0.41,4433827000.0,3143816000.0,TER,4,8,MLE_TOP10xIRC_TOP10_20d
13681,2026-06-15,2026-05-01,45,,MATCHED_STRONG,False,OK,,11777000000.0,6399000000.0,18.65,2905000000.0,0.897,0.454,0.533,1581000000.0,0.554,15045000000.0,9680000000.0,WDC,3,4,MLE_TOP10xIRC_TOP10_20d
266093,2026-06-15,2026-05-21,25,,MATCHED_STRONG,False,OK,,29024000000.0,8508000000.0,10.7,5343000000.0,0.398,0.49,0.293,6455000000.0,0.685,40286000000.0,23909000000.0,AMAT,1,8,MLE_TOP10xIRC_TOP10_20d
270639,2026-06-15,2026-04-24,52,,MATCHED_STRONG,False,OK,,53763000000.0,-3174000000.0,-0.63,-3119000000.0,-0.03,0.354,-0.059,45031000000.0,0.721,205332000000.0,111394000000.0,INTC,6,8,MLE_TOP10xIRC_TOP10_20d
732440574,2026-06-15,2026-04-23,53,,MATCHED_STRONG,False,OK,,21681845000.0,6708202000.0,5.32,6004822000.0,0.658,0.5,0.309,3734479000.0,0.964,20791910000.0,10584779000.0,LRCX,2,8,MLE_TOP10xIRC_TOP10_20d
13681,2026-06-16,2026-05-01,46,,MATCHED_STRONG,False,OK,,11777000000.0,6399000000.0,18.65,2905000000.0,0.897,0.454,0.533,1581000000.0,0.554,15045000000.0,9680000000.0,WDC,3,7,MLE_TOP10xIRC_TOP10_20d
9282,2026-06-17,2026-04-23,55,,MATCHED_STRONG,False,OK,,28884000000.0,817000000.0,1.56,-209000000.0,0.107,0.696,0.028,6396000000.0,3.27,29355000000.0,6875000000.0,LUV,6,2,MLE_TOP10xIRC_TOP10_20d
13681,2026-06-17,2026-05-01,47,,MATCHED_STRONG,False,OK,,11777000000.0,6399000000.0,18.65,2905000000.0,0.897,0.454,0.533,1581000000.0,0.554,15045000000.0,9680000000.0,WDC,3,6,MLE_TOP10xIRC_TOP10_20d
491932113,2026-06-17,2026-04-29,49,,MATCHED_NAME_VERIFIED,False,OK,,11010000000.0,2378000000.0,10.99,2412000000.0,9.164,0.415,0.216,3863000000.0,7.121,8892000000.0,1095000000.0,STX,10,6,MLE_TOP10xIRC_TOP10_20d
9282,2026-06-18,2026-04-23,56,,MATCHED_STRONG,False,OK,,28884000000.0,817000000.0,1.56,-209000000.0,0.107,0.696,0.028,6396000000.0,3.27,29355000000.0,6875000000.0,LUV,6,2,MLE_TOP10xIRC_TOP10_20d
266093,2026-06-18,2026-05-21,28,,MATCHED_STRONG,False,OK,,29024000000.0,8508000000.0,10.7,5343000000.0,0.398,0.49,0.293,6455000000.0,0.685,40286000000.0,23909000000.0,AMAT,3,5,MLE_TOP10xIRC_TOP10_20d
270639,2026-06-18,2026-04-24,55,,MATCHED_STRONG,False,OK,,53763000000.0,-3174000000.0,-0.63,-3119000000.0,-0.03,0.354,-0.059,45031000000.0,0.721,205332000000.0,111394000000.0,INTC,5,5,MLE_TOP10xIRC_TOP10_20d
691984365,2026-06-18,2026-04-22,57,,MATCHED_STRONG,False,OK,,39375000000.0,9375000000.0,34.65,7708000000.0,0.88,0.199,0.238,2806000000.0,4.349,75612000000.0,13922000000.0,GEV,10,8,MLE_TOP10xIRC_TOP10_20d
732440574,2026-06-18,2026-04-23,56,,MATCHED_STRONG,False,OK,,21681845000.0,6708202000.0,5.32,6004822000.0,0.658,0.5,0.309,3734479000.0,0.964,20791910000.0,10584779000.0,LRCX,7,5,MLE_TOP10xIRC_TOP10_20d
9939,2026-06-22,2026-03-19,95,,MATCHED_STRONG,False,OK,,58119000000.0,24111000000.0,21.46,10281000000.0,0.408,0.584,0.415,10798000000.0,0.401,101509000000.0,72459000000.0,MU,4,4,MLE_TOP10xIRC_TOP10_20d
12729,2026-06-22,2026-05-01,52,,MATCHED_STRONG,False,OK,,3786838000.0,854058000.0,5.42,553181000.0,0.297,0.587,0.226,82398000.0,0.41,4433827000.0,3143816000.0,TER,8,4,MLE_TOP10xIRC_TOP10_20d
266093,2026-06-22,2026-05-21,32,,MATCHED_STRONG,False,OK,,29024000000.0,8508000000.0,10.7,5343000000.0,0.398,0.49,0.293,6455000000.0,0.685,40286000000.0,23909000000.0,AMAT,3,4,MLE_TOP10xIRC_TOP10_20d
270639,2026-06-22,2026-04-24,59,,MATCHED_STRONG,False,OK,,53763000000.0,-3174000000.0,-0.63,-3119000000.0,-0.03,0.354,-0.059,45031000000.0,0.721,205332000000.0,111394000000.0,INTC,2,4,MLE_TOP10xIRC_TOP10_20d
691984365,2026-06-22,2026-04-22,61,,MATCHED_STRONG,False,OK,,39375000000.0,9375000000.0,34.65,7708000000.0,0.88,0.199,0.238,2806000000.0,4.349,75612000000.0,13922000000.0,GEV,10,5,MLE_TOP10xIRC_TOP10_20d
