,conid,candidate_date,sf1_datekey,staleness_days,staleness_flag,identity_tier,is_alias,coverage_status,reason_code,revenue,netinc,eps,fcf,roe,grossmargin,netmargin,debt,de,assets,equity,ticker,revenue_yoy
655,402783527,2026-02-11,2025-10-22,112,,MATCHED_STRONG,False,OK,,9696300000.0,1034200000.0,2.71,1365300000.0,0.353,0.357,0.107,3149900000.0,2.083,10816300000.0,3508700000.0,VRT,0.28755245126679774
656,4901,2026-02-12,2025-10-29,106,,MATCHED_STRONG,False,OK,,137491000000.0,19837000000.0,4.7,21121000000.0,0.194,0.594,0.144,170452000000.0,2.685,388331000000.0,105042000000.0,VZ,0.020053713980473065
657,7655,2026-02-12,2026-02-12,0,,MATCHED_STRONG,False,OK,,15629000000.0,1596000000.0,1.87,1424000000.0,0.141,0.36,0.102,8434000000.0,1.581,30976000000.0,11807000000.0,GLW,0.2393148838315755
658,72529783,2026-02-12,2025-11-04,100,,MATCHED_STRONG,False,OK,,4352444000.0,301243000.0,5.32,424407000.0,0.118,0.395,0.069,1594110000.0,1.115,5598102000.0,2643748000.0,GNRC,0.05521391479580462
659,402783527,2026-02-12,2025-10-22,113,,MATCHED_STRONG,False,OK,,9696300000.0,1034200000.0,2.71,1365300000.0,0.353,0.357,0.107,3149900000.0,2.083,10816300000.0,3508700000.0,VRT,0.28755245126679774
660,713434903,2026-02-12,2025-11-07,97,,MATCHED_NAME_VERIFIED,False,OK,,31138000000.0,748000000.0,1.48,861000000.0,0.042,0.196,0.024,14111000000.0,1.471,45569000000.0,18433000000.0,SW,
661,7655,2026-02-13,2026-02-12,1,,MATCHED_STRONG,False,OK,,15629000000.0,1596000000.0,1.87,1424000000.0,0.141,0.36,0.102,8434000000.0,1.581,30976000000.0,11807000000.0,GLW,0.1914163744473243
662,72529783,2026-02-13,2025-11-04,101,,MATCHED_STRONG,False,OK,,4352444000.0,301243000.0,5.32,424407000.0,0.118,0.395,0.069,1594110000.0,1.115,5598102000.0,2643748000.0,GNRC,0.05521391479580462
663,402783527,2026-02-13,2026-02-13,0,,MATCHED_STRONG,False,OK,,10229900000.0,1332800000.0,3.49,1887400000.0,0.403,0.363,0.13,3158200000.0,2.099,12212400000.0,3941300000.0,VRT,0.35840813724969456
664,463654490,2026-02-13,2025-11-05,100,,MATCHED_STRONG,False,OK,,772395000.0,476390000.0,6.92,82713000.0,0.381,0.857,0.617,16509000.0,0.115,1524914000.0,1367964000.0,TPL,0.12479903771101042
665,713434903,2026-02-13,2025-11-07,98,,MATCHED_NAME_VERIFIED,False,OK,,31138000000.0,748000000.0,1.48,861000000.0,0.042,0.196,0.024,14111000000.0,1.471,45569000000.0,18433000000.0,SW,
666,72529783,2026-02-17,2025-11-04,105,,MATCHED_STRONG,False,OK,,4352444000.0,301243000.0,5.32,424407000.0,0.118,0.395,0.069,1594110000.0,1.115,5598102000.0,2643748000.0,GNRC,0.05521391479580462
667,402783527,2026-02-17,2026-02-13,4,,MATCHED_STRONG,False,OK,,10229900000.0,1332800000.0,3.49,1887400000.0,0.403,0.363,0.13,3158200000.0,2.099,12212400000.0,3941300000.0,VRT,0.35840813724969456
668,463654490,2026-02-17,2025-11-05,104,,MATCHED_STRONG,False,OK,,772395000.0,476390000.0,6.92,82713000.0,0.381,0.857,0.617,16509000.0,0.115,1524914000.0,1367964000.0,TPL,0.12479903771101042
669,713434903,2026-02-17,2025-11-07,102,,MATCHED_NAME_VERIFIED,False,OK,,31138000000.0,748000000.0,1.48,861000000.0,0.042,0.196,0.024,14111000000.0,1.471,45569000000.0,18433000000.0,SW,
670,72529783,2026-02-18,2026-02-18,0,,MATCHED_STRONG,False,OK,,4209147000.0,159554000.0,2.73,271206000.0,0.062,0.383,0.038,1498263000.0,1.115,5573679000.0,2632422000.0,GNRC,0.02047274676503985
671,292491487,2026-02-18,2026-02-05,13,,MATCHED_STRONG,False,OK,,7514800000.0,522300000.0,2.7,1642600000.0,0.633,0.76,0.07,3943700000.0,10.849,6531000000.0,551200000.0,TPR,0.1089664128445782
672,402783527,2026-02-18,2026-02-13,5,,MATCHED_STRONG,False,OK,,10229900000.0,1332800000.0,3.49,1887400000.0,0.403,0.363,0.13,3158200000.0,2.099,12212400000.0,3941300000.0,VRT,0.2768541401432887
673,463654490,2026-02-18,2026-02-18,0,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.16236296701888464
674,713434903,2026-02-18,2025-11-07,103,,MATCHED_NAME_VERIFIED,False,OK,,31138000000.0,748000000.0,1.48,861000000.0,0.042,0.196,0.024,14111000000.0,1.471,45569000000.0,18433000000.0,SW,
675,6607708,2026-02-19,2026-02-19,0,,MATCHED_STRONG,False,OK,,9101641000.0,1022558000.0,28.93,1035148000.0,0.485,0.241,0.112,447816000.0,1.63,6441169000.0,2448774000.0,FIX,0.39654881408351206
676,41045553,2026-02-19,2025-12-12,69,,MATCHED_STRONG,False,OK,,4769507000.0,123338000.0,0.87,665292000.0,0.045,0.42,0.026,1582210000.0,1.149,5864667000.0,2729323000.0,CIEN,0.18793535668519334
677,72529783,2026-02-19,2026-02-18,1,,MATCHED_STRONG,False,OK,,4209147000.0,159554000.0,2.73,271206000.0,0.062,0.383,0.038,1498263000.0,1.115,5573679000.0,2632422000.0,GNRC,-0.020179317915915762
678,402783527,2026-02-19,2026-02-13,6,,MATCHED_STRONG,False,OK,,10229900000.0,1332800000.0,3.49,1887400000.0,0.403,0.363,0.13,3158200000.0,2.099,12212400000.0,3941300000.0,VRT,0.2768541401432887
679,463654490,2026-02-19,2026-02-18,1,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
680,7655,2026-02-20,2026-02-12,8,,MATCHED_STRONG,False,OK,,15629000000.0,1596000000.0,1.87,1424000000.0,0.141,0.36,0.102,8434000000.0,1.581,30976000000.0,11807000000.0,GLW,0.1914163744473243
681,6607708,2026-02-20,2026-02-19,1,,MATCHED_STRONG,False,OK,,9101641000.0,1022558000.0,28.93,1035148000.0,0.485,0.241,0.112,447816000.0,1.63,6441169000.0,2448774000.0,FIX,0.29515077675114076
682,41045553,2026-02-20,2025-12-12,70,,MATCHED_STRONG,False,OK,,4769507000.0,123338000.0,0.87,665292000.0,0.045,0.42,0.026,1582210000.0,1.149,5864667000.0,2729323000.0,CIEN,0.18793535668519334
683,72529783,2026-02-20,2026-02-18,2,,MATCHED_STRONG,False,OK,,4209147000.0,159554000.0,2.73,271206000.0,0.062,0.383,0.038,1498263000.0,1.115,5573679000.0,2632422000.0,GNRC,-0.020179317915915762
684,402783527,2026-02-20,2026-02-13,7,,MATCHED_STRONG,False,OK,,10229900000.0,1332800000.0,3.49,1887400000.0,0.403,0.363,0.13,3158200000.0,2.099,12212400000.0,3941300000.0,VRT,0.2768541401432887
685,463654490,2026-02-20,2026-02-18,2,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
686,7655,2026-02-23,2026-02-12,11,,MATCHED_STRONG,False,OK,,15629000000.0,1596000000.0,1.87,1424000000.0,0.141,0.36,0.102,8434000000.0,1.581,30976000000.0,11807000000.0,GLW,0.1914163744473243
687,11899,2026-02-23,2026-02-18,5,,MATCHED_STRONG,False,OK,,19317000000.0,4701000000.0,11.58,-715000000.0,0.262,0.481,0.231,41549000000.0,4.253,94026000000.0,17579000000.0,EIX,0.11523584088678485
688,41045553,2026-02-23,2025-12-12,73,,MATCHED_STRONG,False,OK,,4769507000.0,123338000.0,0.87,665292000.0,0.045,0.42,0.026,1582210000.0,1.149,5864667000.0,2729323000.0,CIEN,0.18793535668519334
689,72529783,2026-02-23,2026-02-18,5,,MATCHED_STRONG,False,OK,,4209147000.0,159554000.0,2.73,271206000.0,0.062,0.383,0.038,1498263000.0,1.115,5573679000.0,2632422000.0,GNRC,-0.020179317915915762
690,402783527,2026-02-23,2026-02-13,10,,MATCHED_STRONG,False,OK,,10229900000.0,1332800000.0,3.49,1887400000.0,0.403,0.363,0.13,3158200000.0,2.099,12212400000.0,3941300000.0,VRT,0.2768541401432887
691,463654490,2026-02-23,2026-02-18,5,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
692,41045553,2026-02-24,2025-12-12,74,,MATCHED_STRONG,False,OK,,4769507000.0,123338000.0,0.87,665292000.0,0.045,0.42,0.026,1582210000.0,1.149,5864667000.0,2729323000.0,CIEN,0.18793535668519334
693,72529783,2026-02-24,2026-02-18,6,,MATCHED_STRONG,False,OK,,4209147000.0,159554000.0,2.73,271206000.0,0.062,0.383,0.038,1498263000.0,1.115,5573679000.0,2632422000.0,GNRC,-0.020179317915915762
694,402783527,2026-02-24,2026-02-13,11,,MATCHED_STRONG,False,OK,,10229900000.0,1332800000.0,3.49,1887400000.0,0.403,0.363,0.13,3158200000.0,2.099,12212400000.0,3941300000.0,VRT,0.2768541401432887
695,463654490,2026-02-24,2026-02-18,6,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
696,7655,2026-02-25,2026-02-12,13,,MATCHED_STRONG,False,OK,,15629000000.0,1596000000.0,1.87,1424000000.0,0.141,0.36,0.102,8434000000.0,1.581,30976000000.0,11807000000.0,GLW,0.1914163744473243
697,72529783,2026-02-25,2026-02-18,7,,MATCHED_STRONG,False,OK,,4209147000.0,159554000.0,2.73,271206000.0,0.062,0.383,0.038,1498263000.0,1.115,5573679000.0,2632422000.0,GNRC,-0.020179317915915762
698,76791198,2026-02-25,2026-02-18,7,,MATCHED_NAME_VERIFIED,False,OK,,7245519000.0,1663887000.0,8.65,1362913000.0,0.197,0.587,0.23,164835000.0,0.225,10993669000.0,8972564000.0,GRMN,0.15064802491002327
699,170167160,2026-02-25,2025-12-17,70,,MATCHED_STRONG,False,OK,,5375000000.0,850000000.0,4.93,1281000000.0,0.153,0.621,0.158,2778000000.0,0.922,11301000000.0,5881000000.0,KEYS,0.07953404298051825
700,402783527,2026-02-25,2026-02-13,12,,MATCHED_STRONG,False,OK,,10229900000.0,1332800000.0,3.49,1887400000.0,0.403,0.363,0.13,3158200000.0,2.099,12212400000.0,3941300000.0,VRT,0.2768541401432887
701,463654490,2026-02-25,2026-02-18,7,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
702,272104927,2026-02-26,2026-02-25,1,,MATCHED_STRONG,False,OK,,2779536000.0,124656000.0,1.6,75081000.0,0.043,0.597,0.045,1909664000.0,1.159,7000313000.0,3242658000.0,AXON,0.43182720833112254
703,463654490,2026-02-27,2026-02-18,9,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
704,272104927,2026-03-02,2026-02-25,5,,MATCHED_STRONG,False,OK,,2779536000.0,124656000.0,1.6,75081000.0,0.043,0.597,0.045,1909664000.0,1.159,7000313000.0,3242658000.0,AXON,0.33469450081295493
705,463654490,2026-03-02,2026-02-18,12,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
706,272104927,2026-03-03,2026-02-25,6,,MATCHED_STRONG,False,OK,,2779536000.0,124656000.0,1.6,75081000.0,0.043,0.597,0.045,1909664000.0,1.159,7000313000.0,3242658000.0,AXON,0.33469450081295493
707,463654490,2026-03-03,2026-02-18,13,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
708,212671971,2026-03-04,2026-02-26,6,,MATCHED_STRONG,False,OK,,24193683000.0,1305636000.0,2.13,2424676000.0,0.059,0.428,0.054,8911027000.0,0.783,39549887000.0,22204278000.0,XYZ,0.00301106257674566
709,463654490,2026-03-04,2026-02-18,14,,MATCHED_STRONG,False,OK,,798190000.0,481376000.0,6.98,-3816000.0,0.362,0.85,0.603,16175000.0,0.113,1623278000.0,1458907000.0,TPL,0.13086425350264874
710,270662,2026-03-05,2026-02-26,7,,MATCHED_STRONG,False,OK,,20121000000.0,4340000000.0,15.55,6839000000.0,0.222,0.809,0.216,6806000000.0,0.799,34282000000.0,19055000000.0,INTU,0.17207432865381245
711,212671971,2026-03-05,2026-02-26,7,,MATCHED_STRONG,False,OK,,24193683000.0,1305636000.0,2.13,2424676000.0,0.059,0.428,0.054,8911027000.0,0.783,39549887000.0,22204278000.0,XYZ,0.00301106257674566
712,270662,2026-03-06,2026-02-26,8,,MATCHED_STRONG,False,OK,,20121000000.0,4340000000.0,15.55,6839000000.0,0.222,0.809,0.216,6806000000.0,0.799,34282000000.0,19055000000.0,INTU,0.17207432865381245
713,109911821,2026-03-06,2026-01-29,36,,MATCHED_STRONG,False,OK,,13278000000.0,1748000000.0,1.69,4576000000.0,0.154,0.775,0.132,2403000000.0,1.008,26038000000.0,12964000000.0,NOW,0.20884923525127452
714,212671971,2026-03-06,2026-02-26,8,,MATCHED_STRONG,False,OK,,24193683000.0,1305636000.0,2.13,2424676000.0,0.059,0.428,0.054,8911027000.0,0.783,39549887000.0,22204278000.0,XYZ,0.00301106257674566
715,270662,2026-03-09,2026-02-26,11,,MATCHED_STRONG,False,OK,,20121000000.0,4340000000.0,15.55,6839000000.0,0.222,0.809,0.216,6806000000.0,0.799,34282000000.0,19055000000.0,INTU,0.17207432865381245
716,212671971,2026-03-09,2026-02-26,11,,MATCHED_STRONG,False,OK,,24193683000.0,1305636000.0,2.13,2424676000.0,0.059,0.428,0.054,8911027000.0,0.783,39549887000.0,22204278000.0,XYZ,0.00301106257674566
717,383858515,2026-03-09,2026-02-18,19,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,0.2767536858183308
718,270662,2026-03-10,2026-02-26,12,,MATCHED_STRONG,False,OK,,20121000000.0,4340000000.0,15.55,6839000000.0,0.222,0.809,0.216,6806000000.0,0.799,34282000000.0,19055000000.0,INTU,0.17207432865381245
719,212671971,2026-03-10,2026-02-26,12,,MATCHED_STRONG,False,OK,,24193683000.0,1305636000.0,2.13,2424676000.0,0.059,0.428,0.054,8911027000.0,0.783,39549887000.0,22204278000.0,XYZ,0.00301106257674566
720,383858515,2026-03-10,2026-02-18,20,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,0.2767536858183308
721,444857009,2026-03-10,2026-02-17,21,,MATCHED_STRONG,False,OK,,4475446000.0,1625033000.0,0.69,2100591000.0,0.257,0.824,0.363,229338000.0,0.191,8900392000.0,7387268000.0,PLTR,0.5618339093221549
722,13497,2026-03-11,2026-02-25,14,,MATCHED_STRONG,False,OK,,122687000000.0,2348000000.0,7.57,4012000000.0,0.099,0.044,0.019,10619000000.0,1.323,57988000000.0,23725000000.0,VLO,-0.055389163926979346
723,270662,2026-03-11,2026-02-26,13,,MATCHED_STRONG,False,OK,,20121000000.0,4340000000.0,15.55,6839000000.0,0.222,0.809,0.216,6806000000.0,0.799,34282000000.0,19055000000.0,INTU,0.17207432865381245
724,89495776,2026-03-11,2026-02-26,13,,MATCHED_STRONG,False,OK,,135222000000.0,4047000000.0,13.24,5772000000.0,0.24,0.117,0.03,34358000000.0,3.458,83955000000.0,17314000000.0,MPC,-0.036962652764720993
725,383858515,2026-03-11,2026-02-18,21,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,0.2767536858183308
726,474515500,2026-03-11,2026-02-26,13,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,-0.0530964362740064
727,13497,2026-03-12,2026-02-25,15,,MATCHED_STRONG,False,OK,,122687000000.0,2348000000.0,7.57,4012000000.0,0.099,0.044,0.019,10619000000.0,1.323,57988000000.0,23725000000.0,VLO,-0.055389163926979346
728,35447205,2026-03-12,2026-02-25,15,,MATCHED_STRONG,False,OK,,7084000000.0,1455000000.0,8.98,1812000000.0,0.3,0.385,0.205,3636000000.0,1.305,14088000000.0,4838000000.0,CF,0.19339622641509435
729,74866700,2026-03-12,2026-02-20,20,,WHITELIST_NAME_VERIFIED,False,OK,,30153000000.0,-738000000.0,-2.34,515000000.0,-0.067,0.085,-0.025,14265000000.0,2.372,34003000000.0,10082000000.0,LYB,-0.25182373083221676
730,88292752,2026-03-12,2026-02-27,13,,MATCHED_STRONG,False,OK,,12052400000.0,540700000.0,1.7,-534600000.0,0.044,0.158,0.045,5053900000.0,1.013,24480100000.0,12084900000.0,MOS,0.08357607796597977
731,89495776,2026-03-12,2026-02-26,14,,MATCHED_STRONG,False,OK,,135222000000.0,4047000000.0,13.24,5772000000.0,0.24,0.117,0.03,34358000000.0,3.458,83955000000.0,17314000000.0,MPC,-0.036962652764720993
732,105669270,2026-03-12,2026-02-20,20,,MATCHED_STRONG,False,OK,,136560000000.0,4403000000.0,10.82,2729000000.0,0.159,0.097,0.032,19716000000.0,1.493,73680000000.0,29093000000.0,PSX,-0.06141749601363611
733,356576040,2026-03-12,2026-02-03,37,,MATCHED_STRONG,False,OK,,39968000000.0,-2623000000.0,-3.7,-1644000000.0,-0.155,0.063,-0.066,19598000000.0,2.562,58538000000.0,16008000000.0,DOW,-0.06973279955311429
734,474515500,2026-03-12,2026-02-26,14,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,-0.0530964362740064
735,13497,2026-03-13,2026-02-25,16,,MATCHED_STRONG,False,OK,,122687000000.0,2348000000.0,7.57,4012000000.0,0.099,0.044,0.019,10619000000.0,1.323,57988000000.0,23725000000.0,VLO,-0.055389163926979346
736,89495776,2026-03-13,2026-02-26,15,,MATCHED_STRONG,False,OK,,135222000000.0,4047000000.0,13.24,5772000000.0,0.24,0.117,0.03,34358000000.0,3.458,83955000000.0,17314000000.0,MPC,-0.036962652764720993
737,105669270,2026-03-13,2026-02-20,21,,MATCHED_STRONG,False,OK,,136560000000.0,4403000000.0,10.82,2729000000.0,0.159,0.097,0.032,19716000000.0,1.493,73680000000.0,29093000000.0,PSX,-0.06141749601363611
738,110619459,2026-03-13,2026-02-18,23,,MATCHED_STRONG,False,OK,,9893300000.0,1281900000.0,1.87,3565900000.0,0.155,0.735,0.13,372000000.0,1.659,24979000000.0,9393000000.0,PANW,0.15434338720027996
739,474515500,2026-03-13,2026-02-26,15,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,-0.0530964362740064
740,89495776,2026-03-16,2026-02-26,18,,MATCHED_STRONG,False,OK,,135222000000.0,4047000000.0,13.24,5772000000.0,0.24,0.117,0.03,34358000000.0,3.458,83955000000.0,17314000000.0,MPC,-0.036962652764720993
741,110619459,2026-03-16,2026-02-18,26,,MATCHED_STRONG,False,OK,,9893300000.0,1281900000.0,1.87,3565900000.0,0.155,0.735,0.13,372000000.0,1.659,24979000000.0,9393000000.0,PANW,0.15434338720027996
742,383858515,2026-03-16,2026-02-18,26,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,0.2767536858183308
743,474515500,2026-03-16,2026-02-26,18,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,-0.0530964362740064
744,13681,2026-03-17,2026-01-30,46,,MATCHED_STRONG,False,OK,,10734000000.0,3755000000.0,10.85,2307000000.0,0.623,0.427,0.341,4655000000.0,1.163,15611000000.0,7111000000.0,WDC,-0.3119671815909236
745,98542021,2026-03-17,2026-02-13,32,,MATCHED_STRONG,False,OK,,14733000000.0,1294000000.0,10.32,3110000000.0,1.143,0.901,0.088,6415000000.0,17.06,24452000000.0,1284000000.0,EXPE,0.07610839237455269
746,383858515,2026-03-17,2026-02-18,27,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,0.2767536858183308
747,474515500,2026-03-17,2026-02-26,19,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,-0.0530964362740064
748,491932113,2026-03-17,2026-01-30,46,,MATCHED_NAME_VERIFIED,False,OK,,10058000000.0,1970000000.0,9.21,1675000000.0,-8.894,0.386,0.196,4499000000.0,17.972,8708000000.0,459000000.0,STX,0.25177349097697577
749,10880,2026-03-18,2026-02-18,28,,MATCHED_STRONG,False,OK,,22075000000.0,2326000000.0,1.65,,0.046,0.317,0.075,22396000000.0,1.321,84186000000.0,36034000000.0,OXY,-0.17875744047619047
750,13681,2026-03-18,2026-01-30,47,,MATCHED_STRONG,False,OK,,10734000000.0,3755000000.0,10.85,2307000000.0,0.623,0.427,0.341,4655000000.0,1.163,15611000000.0,7111000000.0,WDC,-0.3119671815909236
751,754442,2026-03-18,2026-02-18,28,,MATCHED_STRONG,False,OK,,17188000000.0,2642000000.0,4.18,3342000000.0,0.175,0.465,0.154,8586000000.0,1.035,31599000000.0,15528000000.0,DVN,0.07829360100376404
752,383858515,2026-03-18,2026-02-18,28,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,0.2767536858183308
753,474515500,2026-03-18,2026-02-26,20,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,-0.0530964362740064
754,10880,2026-03-19,2026-02-18,29,,MATCHED_STRONG,False,OK,,22075000000.0,2326000000.0,1.65,,0.046,0.317,0.075,22396000000.0,1.321,84186000000.0,36034000000.0,OXY,-0.17875744047619047
755,13681,2026-03-19,2026-01-30,48,,MATCHED_STRONG,False,OK,,10734000000.0,3755000000.0,10.85,2307000000.0,0.623,0.427,0.341,4655000000.0,1.163,15611000000.0,7111000000.0,WDC,-0.3119671815909236
756,41045553,2026-03-19,2026-03-05,14,,MATCHED_STRONG,False,OK,,5124289000.0,229049000.0,1.61,742213000.0,0.083,0.421,0.045,1583697000.0,1.11,5892359000.0,2792358000.0,CIEN,0.2654108920939986
757,201113895,2026-03-19,2026-02-04,43,,MATCHED_STRONG,False,OK,,2105200000.0,251600000.0,3.62,18500000.0,0.276,0.334,0.12,3322700000.0,4.676,4805300000.0,846600000.0,LITE,0.48893132470471734
758,474515500,2026-03-19,2026-02-26,21,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,-0.0530964362740064
759,491932113,2026-03-19,2026-01-30,48,,MATCHED_NAME_VERIFIED,False,OK,,10058000000.0,1970000000.0,9.21,1675000000.0,-8.894,0.386,0.196,4499000000.0,17.972,8708000000.0,459000000.0,STX,0.25177349097697577
760,10880,2026-03-20,2026-02-18,30,,MATCHED_STRONG,False,OK,,22075000000.0,2326000000.0,1.65,,0.046,0.317,0.075,22396000000.0,1.321,84186000000.0,36034000000.0,OXY,-0.17875744047619047
761,13681,2026-03-20,2026-01-30,49,,MATCHED_STRONG,False,OK,,10734000000.0,3755000000.0,10.85,2307000000.0,0.623,0.427,0.341,4655000000.0,1.163,15611000000.0,7111000000.0,WDC,-0.3119671815909236
762,6220356,2026-03-20,2026-02-20,28,,MATCHED_STRONG,False,OK,,4208175000.0,452031000.0,3.11,699265000.0,0.096,0.589,0.107,5675388000.0,1.306,11479643000.0,4977371000.0,AKAM,0.0543718029408935
763,41045553,2026-03-20,2026-03-05,15,,MATCHED_STRONG,False,OK,,5124289000.0,229049000.0,1.61,742213000.0,0.083,0.421,0.045,1583697000.0,1.11,5892359000.0,2792358000.0,CIEN,0.2654108920939986
764,201113895,2026-03-20,2026-02-04,44,,MATCHED_STRONG,False,OK,,2105200000.0,251600000.0,3.62,18500000.0,0.276,0.334,0.12,3322700000.0,4.676,4805300000.0,846600000.0,LITE,0.48893132470471734
